as std.as std.al phit ft std.ft ys yl Ls bs rhos al Ll bl rhol bt rhot Ne u C Ve norm.sd h2s h2l h2 h2os h2ol prev deltas deltal maxG bigU_small bigU_large bigU thr mean.nl tstar
1 0.040885432276994 3.71330351986615 0.0133007089186384 0.000526009948258155 0.0128654613382708 2.10403979303262 3436.00991031236 9990424.73922032 0.782590411372423 0.108704794313788 90.8221660641608 9575 1 0 0.800000000000312 0.099999999999844 1000 1e-08 1 299.111297417091 0.99846180556445 0.496925977171022 0.00307402282897836 0.5 0.0181487286867026 0.036297674563897 0.00455279387403798 0.000526009948258155 0.859002477578091 21720093.9585693 0.156368212129033 0.0173924448012868 0.173760751668555 2172015.13276866 0.000222939072461782 2.61870721495826
1 0.040884568256495 3.76139227881985 0.013298111093509 0.000525988916504972 0.012865218808356 2.10395566601989 3477.1359422581 9990538.39796275 0.782574109029332 0.108712945485334 92.0002934902539 9462 1 0 0.800000000000161 0.0999999999999197 1000 1e-08 1 299.123939889999 0.998458885048971 0.496920145133233 0.00307985486676674 0.5 0.0181517845379682 0.0363040203794758 0.00455179781426283 0.000525988916504972 0.869283985564525 21722090.3499351 0.156366733710181 0.0174101355400956 0.173776722799481 2172202.71245372 0.000217687250527252 2.61859987878511
1 0.040883311912776 3.81006724259209 0.0132954543791756 0.000525954379640968 0.0128647693896004 2.10381751856387 3516.5077387524 9990645.1098853 0.782547336141113 0.108726331929443 93.1937033555604 9355 1 0 0.800000000001695 0.0999999999991524 1000 1e-08 1 299.142324323143 0.998454075755342 0.496910541392453 0.00308945860754671 0.5 0.0181542095958685 0.0363090926753816 0.00455077920473611 0.000525954379640968 0.8791269346881 21724944.4095531 0.15636305434144 0.0174365418978254 0.173799555276425 2172493.39281332 0.00021282228414536 2.61850021323324
1 0.040881665222804 3.85933524002098 0.0132927277736593 0.000525906443266719 0.0128641150109846 2.10362577306688 3554.08460081583 9990745.14718896 0.78251017119011 0.108744914404945 94.4025939009014 9255 1 0 0.799999999999909 0.100000000000045 1000 1e-08 1 299.166423370169 0.998447384085794 0.496897178787765 0.00310282121223536 0.5 0.0181560262608567 0.0363129661464042 0.00454973382937626 0.000525906443266719 0.888521150203957 21728882.3074836 0.156357193908872 0.0174739201310569 0.173831058459869 2172886.45174537 0.000208320371640285 2.6184081309401
1 0.0408796311221748 3.90920326883058 0.0132899322546477 0.000525845261911719 0.0128632584853849 2.10338104764687 3589.83543090008 9990838.79343578 0.782462729337658 0.108768635331171 95.6271659386396 9161 1 0 0.79999999999988 0.10000000000006 1000 1e-08 1 299.196196131476 0.998438817146692 0.496880071585285 0.0031199284147146 0.5 0.0181572412882745 0.0363156240926358 0.00454866206543681 0.000525845261911718 0.89745885772502 21733758.5211993 0.156349179813686 0.0175208093432775 0.173870068169594 2173380.80275147 0.000204158808737937 2.6183231713899
1 0.0408765474666958 3.9723928251644 0.0132863306584382 0.000525750377543267 0.0128619076249437 2.10300151017307 3631.92357239914 9990947.27405836 0.782389135188848 0.108805432405576 97.1802432287345 9053 1 0 0.799999999999953 0.100000000000024 1000 1e-08 1 299.24133951305 0.998425476746506 0.496853432616487 0.003146567383513 0.5 0.0181579412968776 0.0363173054834244 0.00454728131131621 0.000525750377543267 0.907980893099785 21741440.0320162 0.156336171949358 0.0175954548389947 0.17393152025613 2174139.67659046 0.000199403445830932 2.61822666080011
1 0.0408728677544629 4.03654490812908 0.0132826012228114 0.000525635339701717 0.0128602510315495 2.10254135880687 3671.10331108337 9991046.71274164 0.782299880303309 0.108850059848346 98.7585439900611 8953 1 0 0.800000000000126 0.0999999999999369 1000 1e-08 1 299.295222279007 0.998409216593133 0.496820963778113 0.00317903622188702 0.5 0.0181577607667427 0.0363172214480088 0.004545851605008 0.000525635339701717 0.917775827770844 21750463.9141693 0.156319892949651 0.0176837048868603 0.174003711313354 2175053.06525909 0.000195108369330429 2.61814041756628
1 0.0408685979199909 4.10167375457187 0.0132787349432737 0.000525500503434847 0.0128582953705343 2.10200201373939 3707.37664798129 9991137.62548851 0.782195223423831 0.108902388288084 100.362477876089 8862 1 0 0.800000000000394 0.099999999999803 1000 1e-08 1 299.357764567231 0.998390039032403 0.496782670039123 0.00321732996087653 0.5 0.018156732243499 0.0363154365593071 0.00454436950086779 0.000525500503434847 0.926844161995322 21761099.8088528 0.156300402544545 0.017788245578758 0.174088798470823 2176118.49826128 0.000191237640045415 2.61806390490902
1 0.0408627044394398 4.18113815253706 0.0132739028093634 0.000525313122567604 0.0128555642553258 2.10125249027042 3747.10552641547 9991236.18289989 0.782049709275592 0.108975145362204 102.321620898433 8764 1 0 0.800000000000818 0.0999999999995912 1000 1e-08 1 299.444121376643 0.998363175995694 0.49672903118421 0.0032709688157901 0.5 0.0181544263552711 0.036311144217077 0.0045425172341288 0.000525313122567605 0.936776381603867 21775965.7369075 0.156272867042813 0.0179349337110773 0.17420772589526 2177593.83075925 0.000187105850920528 2.61798417013171
1 0.0408547837473684 4.27568500539852 0.0132679827477163 0.000525060210055785 0.0128518660948635 2.10024084022314 3788.33214333503 9991337.73176142 0.781853169990171 0.109073415004915 104.655675864982 8662 1 0 0.800000000001604 0.0999999999991982 1000 1e-08 1 299.560241663005 0.99832652773904 0.496655855987489 0.00334414401251111 0.5 0.0181503354499903 0.0363033241048809 0.00454024807500417 0.000525060210055785 0.947083035833759 21795730.3922078 0.156235181560401 0.0181305492868495 0.174365843137662 2179579.65374135 0.000182925211641192 2.61790659867929
1 0.0408457599000605 4.37225156920032 0.01326174044604 0.00052477164514289 0.0128476406468352 2.09908658057156 3824.24658031823 9991426.10064178 0.781628735136087 0.109185632431957 107.042972878902 8574 1 0 0.800000000002801 0.0999999999985997 1000 1e-08 1 299.692616944429 0.998284165013348 0.496571274116398 0.00342872588360249 0.5 0.0181448313721792 0.0362926645897775 0.00453785556240688 0.00052477164514289 0.956061645079556 21818425.100211 0.156191714905006 0.0183557289892741 0.174547400801688 2181841.35539146 0.000179358713998106 2.61784419874145
1 0.0408325802705037 4.49944596650071 0.0132532217474692 0.000524350684678494 0.0128414780845302 2.09740273871398 3863.08399904525 9991522.4831879 0.781300964690753 0.109349517654623 110.19254567537 8478 1 0 0.799999999999999 0.100000000000001 1000 1e-08 1 299.886113171967 0.998221315217947 0.496445794155448 0.0035542058445519 0.5 0.0181358362693164 0.0362750931498829 0.00453459083272815 0.000524350684678494 0.965770999761312 21851469.7708474 0.156127723096881 0.0186842480447158 0.174811758166779 2185137.32834384 0.000175559564621365 2.61778355960291
1 0.0408123536600374 4.67450824179962 0.0132409596256554 0.000523707766484346 0.0128320892945008 2.09483106593739 3903.26836092976 9991625.2182757 0.7807995394806 0.1096002302597 114.536600381781 8375 1 0 0.799999999999998 0.100000000000001 1000 1e-08 1 300.183434062692 0.998122911572095 0.496249346605155 0.00375065339484479 0.5 0.0181208523736833 0.0362456456631091 0.00452989200421656 0.000523707766484346 0.975817090232441 21901738.4929462 0.156029127381848 0.0191848805639483 0.17521390794357 2190169.84918328 0.000171646547454979 2.61773159308708
1 0.0407766973078189 4.94930757700224 0.0132206161908482 0.000522587454794567 0.0128158357419094 2.09034981917827 3943.01137090978 9991736.40054176 0.779923376123775 0.110038311938113 121.375881416792 8264 1 0 0.799999999999983 0.100000000000008 1000 1e-08 1 300.70864216768 0.997944409017038 0.495893043488366 0.00410695651163449 0.5 0.0180929883214429 0.0361905942463597 0.00452209783677124 0.000522587454794567 0.985752842727445 21989573.3691402 0.155855775736987 0.0200610056805673 0.175916586953122 2198948.61369242 0.000167660677201344 2.61769792644337
1 0.0402649102050253 8.05298204100506 0.0129778130458296 0.000508438610340411 0.0126273374943962 2.03375444136165 3982.2832127499 9992154.04812734 0.768591549584298 0.115704225207851 200 7846 1 0 0.799999999994785 0.100000000002608 1000 1e-08 1 308.401537508909 0.994876095594738 0.489778445585829 0.0102215544141707 0.5 0.0177102591019104 0.0354282301540244 0.0044292090998527 0.000508438610340411 0.995570803187476 23122708.0962547 0.153597703270704 0.031384 0.184981664770037 2312269.88459214 0.000157617154853061 2.61628382566912
